title,artist,id,spotifyURL,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key
Until I Found You,Stephen Sanchez,0T5iIrXA4p5GsubkhuBIKV,https://open.spotify.com/track/0T5iIrXA4p5GsubkhuBIKV,0.727,0.539,177720,0.508,0,0.174,-6.05,1,0.0288,101.358,3,0.227,10
Bad Habit,Steve Lacy,5CM4UuQ9Gnd6K2YyKGPMoK,https://open.spotify.com/track/5CM4UuQ9Gnd6K2YyKGPMoK,0.626,0.686,232115,0.507,0.0000751,0.383,-7.097,1,0.0357,168.955,4,0.69,1
double take,dhruv,47isJpIIO8m7BJEhiFhnaf,https://open.spotify.com/track/47isJpIIO8m7BJEhiFhnaf,0.839,0.456,171743,0.437,0,0.218,-11.156,1,0.0867,108.678,4,0.209,8
Speed Drive (From Barbie The Album),Charli XCX,5VxmI3IdgAxWVvUnJoLuY2,https://open.spotify.com/track/5VxmI3IdgAxWVvUnJoLuY2,0.00284,0.652,117810,0.879,0.0896,0.0918,-6.405,1,0.0784,173.925,4,0.789,0
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz,0.0319,0.646,210960,0.795,0,0.267,-3.293,1,0.0976,89.99,4,0.796,9
Timber (feat. Ke$ha),Pitbull,3cHyrEgdyYRjgJKSOiOtcS,https://open.spotify.com/track/3cHyrEgdyYRjgJKSOiOtcS,0.0295,0.581,204160,0.963,0,0.139,-4.087,1,0.0981,129.992,4,0.788,11
Cake By The Ocean,DNCE,76hfruVvmfQbw0eYn1nmeC,https://open.spotify.com/track/76hfruVvmfQbw0eYn1nmeC,0.152,0.774,219147,0.753,0,0.0371,-5.446,0,0.0517,119.002,4,0.896,4
Treasure,Bruno Mars,55h7vJchibLdUkxdlX3fK7,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7,0.0412,0.874,178560,0.692,0.0000724,0.324,-5.28,0,0.0431,116.017,4,0.937,5
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,0.258,0.74,166606,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,8
XO Tour Llif3,Lil Uzi Vert,7GX5flRQZVHRAGd6B4TmDO,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,0.00264,0.732,182707,0.75,0,0.109,-6.366,0,0.231,155.096,4,0.401,11
New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,0.00261,0.762,209320,0.7,0.0000156,0.153,-6.021,0,0.0694,116.073,4,0.608,9
Without Me,Halsey,7lQ8MOhq6IN2w8EYcFNSUk,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,0.00286,0.908,290320,0.669,0,0.237,-2.827,1,0.0738,112.238,4,0.662,7
Better Now,Post Malone,7dt6x5M1jzdTEt8oCbisTK,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,0.331,0.68,231267,0.578,0,0.135,-5.804,1,0.04,145.038,4,0.341,10
Stitches,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT,https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT,0.0151,0.752,206880,0.754,0,0.0486,-6.684,1,0.0615,149.789,4,0.755,1
Summer Of '69,Bryan Adams,0GONea6G2XdnHWjNZd6zt3,https://open.spotify.com/track/0GONea6G2XdnHWjNZd6zt3,0.0183,0.508,216053,0.834,0,0.0732,-6.205,1,0.0386,139.131,4,0.774,2
R U Mine?,Arctic Monkeys,2AT8iROs4FQueDv2c8q2KE,https://open.spotify.com/track/2AT8iROs4FQueDv2c8q2KE,0.00616,0.288,201726,0.758,0,0.303,-5.692,0,0.0371,97.094,4,0.619,6
SLOW DANCING IN THE DARK,Joji,0rKtyWc8bvkriBthvHKY8d,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,0.544,0.515,209274,0.479,0.00598,0.191,-7.458,1,0.0261,88.964,4,0.284,3
Moonlight,XXXTENTACION,2i2gDpKKWjvnRTOZRhaPh2,https://open.spotify.com/track/2i2gDpKKWjvnRTOZRhaPh2,0.511,0.639,187558,0.723,0,0.167,-6.462,0,0.0532,136.872,4,0.878,7
Smells Like Teen Spirit,Nirvana,5ghIJDpPoe3CfHMGu71E6T,https://open.spotify.com/track/5ghIJDpPoe3CfHMGu71E6T,0.0000255,0.502,301920,0.912,0.000173,0.106,-4.556,1,0.0564,116.761,4,0.72,1
Congratulations,Post Malone,3a1lNhkSLSkpJE4MSHpDu9,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,0.215,0.63,220293,0.804,0,0.253,-4.183,1,0.0363,123.146,4,0.492,6
Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,0.469,0.872,119133,0.391,0.00000413,0.297,-9.144,0,0.242,134.021,4,0.437,0
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,7
Don't Start Now,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,0.0123,0.793,183290,0.793,0,0.0951,-4.521,0,0.083,123.95,4,0.679,11
YKWIM?,Yot Club,2vWBUC9djv6BtiGlmKiQaH,https://open.spotify.com/track/2vWBUC9djv6BtiGlmKiQaH,0.937,0.372,212750,0.537,0.873,0.287,-7.623,1,0.0305,123.735,3,0.228,9
Stronger,Kanye West,0j2T0R9dR9qdJYsB7ciXhf,https://open.spotify.com/track/0j2T0R9dR9qdJYsB7ciXhf,0.00564,0.617,311867,0.717,0,0.408,-7.858,0,0.153,103.992,4,0.49,10
Made You Look,Meghan Trainor,0QHEIqNKsMoOY5urbzN48u,https://open.spotify.com/track/0QHEIqNKsMoOY5urbzN48u,0.345,0.838,134256,0.525,0.00000192,0.0771,-3.562,1,0.0665,144.981,4,0.884,10
Violent Crimes,Kanye West,3s7MCdXyWmwjdcWh7GWXas,https://open.spotify.com/track/3s7MCdXyWmwjdcWh7GWXas,0.376,0.669,215320,0.419,0,0.187,-6.724,0,0.522,109.813,4,0.0397,1
Baby,Justin Bieber,5ygDXis42ncn6kYG14lEVG,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG,0.259,0.829,80927,0.886,0,0.0559,-1.746,1,0.112,115.056,4,0.777,8
Party In The U.S.A.,Miley Cyrus,5Q0Nhxo0l2bP3pNjpGJwV1,https://open.spotify.com/track/5Q0Nhxo0l2bP3pNjpGJwV1,0.00112,0.652,202067,0.698,0.000115,0.0886,-4.667,0,0.042,96.021,4,0.47,10
TiK ToK,Kesha,0HPD5WQqrq7wPWR7P7Dw1i,https://open.spotify.com/track/0HPD5WQqrq7wPWR7P7Dw1i,0.0991,0.755,199693,0.837,0,0.289,-2.718,0,0.142,120.028,4,0.714,2
Call Me Maybe,Carly Rae Jepsen,3TGRqZ0a2l1LRblBkJoaDx,https://open.spotify.com/track/3TGRqZ0a2l1LRblBkJoaDx,0.0114,0.783,193400,0.58,0.00000228,0.108,-6.548,1,0.0408,120.021,4,0.66,7
Low (feat. T-Pain),Flo Rida,0CAfXk7DXMnon4gLudAp7J,https://open.spotify.com/track/0CAfXk7DXMnon4gLudAp7J,0.0928,0.918,231400,0.609,0,0.139,-5.64,0,0.0791,128.008,4,0.304,10
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,7
Don't Start Now,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,0.0123,0.793,183290,0.793,0,0.0951,-4.521,0,0.083,123.95,4,0.679,11
Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,0.469,0.872,119133,0.391,0.00000413,0.297,-9.144,0,0.242,134.021,4,0.437,0
Congratulations,Post Malone,3a1lNhkSLSkpJE4MSHpDu9,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,0.215,0.63,220293,0.804,0,0.253,-4.183,1,0.0363,123.146,4,0.492,6
Smells Like Teen Spirit,Nirvana,5ghIJDpPoe3CfHMGu71E6T,https://open.spotify.com/track/5ghIJDpPoe3CfHMGu71E6T,0.0000255,0.502,301920,0.912,0.000173,0.106,-4.556,1,0.0564,116.761,4,0.72,1
Moonlight,XXXTENTACION,2i2gDpKKWjvnRTOZRhaPh2,https://open.spotify.com/track/2i2gDpKKWjvnRTOZRhaPh2,0.511,0.639,187558,0.723,0,0.167,-6.462,0,0.0532,136.872,4,0.878,7
Feel Good Inc.,Gorillaz,0d28khcov6AiegSCpG5TuT,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT,0.00836,0.818,222640,0.705,0.00233,0.613,-6.679,1,0.177,138.559,4,0.772,6
Show Me How,Men I Trust,75IQVo8hqI1iwVZyvkN2VT,https://open.spotify.com/track/75IQVo8hqI1iwVZyvkN2VT,0.672,0.791,215111,0.271,0.543,0.102,-11.959,1,0.0431,166.002,4,0.564,5
Get You (feat. Kali Uchis),Daniel Caesar,7zFXmv6vqI4qOt4yGf3jYZ,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ,0.422,0.658,278180,0.294,0.000052,0.0749,-8.533,0,0.0321,74.038,4,0.358,4
Cold Heart - PNAU Remix,Elton John,6zSpb8dQRaw0M1dK8PBwQz,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,0.034,0.796,202735,0.798,0.0000419,0.0952,-6.312,1,0.0317,116.032,4,0.942,1
Don't Stop Me Now - Remastered 2011,Queen,7hQJA50XrCWABAu5v6QZ4i,https://open.spotify.com/track/7hQJA50XrCWABAu5v6QZ4i,0.0472,0.563,209413,0.865,0.000191,0.77,-5.277,1,0.16,156.271,4,0.601,5
Uptown Funk (feat. Bruno Mars),Mark Ronson,32OlwWuMpZ6b0aN2RZOeMS,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,0.00801,0.856,269667,0.609,0.0000815,0.0344,-7.223,1,0.0824,114.988,4,0.928,0
Happier,Marshmello,7BqHUALzNBTanL6OvsqmC1,https://open.spotify.com/track/7BqHUALzNBTanL6OvsqmC1,0.191,0.687,214290,0.792,0,0.167,-2.749,1,0.0452,100.011,4,0.671,5
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820,0.73,0,0.124,-3.714,1,0.222,155.008,4,0.446,8
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0,0.0881,-10.732,0,0.334,140.048,4,0.327,1
Shallow,Lady Gaga,2VxeLyX666F8uXCJ0dZF8B,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,0.371,0.572,215733,0.385,0,0.231,-6.362,1,0.0308,95.799,4,0.323,7
Thinking out Loud,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f,0.474,0.781,281560,0.445,0,0.184,-6.061,1,0.0295,78.998,4,0.591,2
rockstar (feat. 21 Savage),Post Malone,0e7ipj03S05BNilyu5bRzt,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0.124,0.585,218147,0.52,0.0000701,0.131,-6.136,0,0.0712,159.801,4,0.129,5
STAY (with Justin Bieber),The Kid LAROI,567e29TDzLwZwfDuEpGTwo,https://open.spotify.com/track/567e29TDzLwZwfDuEpGTwo,0.0383,0.591,141806,0.764,0,0.103,-5.484,1,0.0483,169.928,4,0.478,1
golden hour,JVKE,4yNk9iz9WVJikRFle3XEvn,https://open.spotify.com/track/4yNk9iz9WVJikRFle3XEvn,0.653,0.515,209260,0.593,0.162,0.25,-4.801,1,0.0322,94.467,3,0.153,4
Sunroof,Nicky Youre,6WHSNH8PhDHbpYxg4I181o,https://open.spotify.com/track/6WHSNH8PhDHbpYxg4I181o,0.352,0.768,163026,0.714,0,0.15,-5.11,1,0.0401,131.443,4,0.842,10
Swim,Chase Atlantic,6REbwUNlppTfcnV4d4ZoZi,https://open.spotify.com/track/6REbwUNlppTfcnV4d4ZoZi,0.00627,0.577,247800,0.447,0.00022,0.0899,-5.892,1,0.277,74.236,4,0.189,8
Cupid - Twin Ver.,FIFTY FIFTY,739WUU1tPFLO4x4HJq561K,https://open.spotify.com/track/739WUU1tPFLO4x4HJq561K,0.435,0.783,174253,0.592,0.00000415,0.347,-8.332,0,0.0331,120.018,4,0.726,11
LOVE. FEAT. ZACARI.,Kendrick Lamar,6PGoSes0D9eUDeeAafB2As,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,0.264,0.8,213400,0.585,0,0.153,-7.343,1,0.0924,126.058,4,0.779,10
What Makes You Beautiful,One Direction,4cluDES4hQEUhmXj6TXkSo,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo,0.009,0.726,199987,0.787,0,0.0596,-2.494,1,0.0737,124.99,4,0.888,4
Shake It Off,Taylor Swift,5xTtaWoae3wi06K5WfVUUH,https://open.spotify.com/track/5xTtaWoae3wi06K5WfVUUH,0.0561,0.647,219200,0.785,0,0.148,-5.414,1,0.165,160.015,4,0.943,7
Shut Up and Dance,WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA,0.00701,0.578,199080,0.866,0,0.257,-3.804,1,0.0619,128.038,4,0.619,1
rockstar (feat. 21 Savage),Post Malone,0e7ipj03S05BNilyu5bRzt,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0.124,0.585,218147,0.52,0.0000701,0.131,-6.136,0,0.0712,159.801,4,0.129,5
STAY (with Justin Bieber),The Kid LAROI,567e29TDzLwZwfDuEpGTwo,https://open.spotify.com/track/567e29TDzLwZwfDuEpGTwo,0.0383,0.591,141806,0.764,0,0.103,-5.484,1,0.0483,169.928,4,0.478,1
Thinking out Loud,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f,0.474,0.781,281560,0.445,0,0.184,-6.061,1,0.0295,78.998,4,0.591,2
Shallow,Lady Gaga,2VxeLyX666F8uXCJ0dZF8B,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,0.371,0.572,215733,0.385,0,0.231,-6.362,1,0.0308,95.799,4,0.323,7
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820,0.73,0,0.124,-3.714,1,0.222,155.008,4,0.446,8
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0,0.0881,-10.732,0,0.334,140.048,4,0.327,1
Happier,Marshmello,7BqHUALzNBTanL6OvsqmC1,https://open.spotify.com/track/7BqHUALzNBTanL6OvsqmC1,0.191,0.687,214290,0.792,0,0.167,-2.749,1,0.0452,100.011,4,0.671,5
Uptown Funk (feat. Bruno Mars),Mark Ronson,32OlwWuMpZ6b0aN2RZOeMS,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,0.00801,0.856,269667,0.609,0.0000815,0.0344,-7.223,1,0.0824,114.988,4,0.928,0
Don't Stop Me Now - Remastered 2011,Queen,7hQJA50XrCWABAu5v6QZ4i,https://open.spotify.com/track/7hQJA50XrCWABAu5v6QZ4i,0.0472,0.563,209413,0.865,0.000191,0.77,-5.277,1,0.16,156.271,4,0.601,5
Cold Heart - PNAU Remix,Elton John,6zSpb8dQRaw0M1dK8PBwQz,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,0.034,0.796,202735,0.798,0.0000419,0.0952,-6.312,1,0.0317,116.032,4,0.942,1
Rich Flex,Drake,1bDbXMyjaUIooNwFE9wn0N,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,0.0503,0.561,239360,0.52,0.00000186,0.355,-9.342,0,0.244,153.15,3,0.424,11
ceilings,Lizzy McAlpine,2L9N0zZnd37dwF0clgxMGI,https://open.spotify.com/track/2L9N0zZnd37dwF0clgxMGI,0.473,0.516,182888,0.322,0.00194,0.215,-11.762,1,0.0292,148.005,3,0.261,9
Everlong,Foo Fighters,5UWwZ5lm5PKu6eKsHAGxOk,https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk,0.0000599,0.413,250547,0.881,0.000308,0.0805,-5.541,0,0.0367,158.066,4,0.364,11
Let Me Love You,DJ Snake,0lYBSQXN6rCTvUZvg9S0lU,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,0.0863,0.649,205947,0.716,0.0000263,0.135,-5.371,1,0.0349,99.988,4,0.163,8
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0.104,0.896,196653,0.586,0,0.79,-6.687,0,0.0559,116.971,4,0.642,10
Till I Collapse,Eminem,4xkOaSrkexMciUUogZKVTS,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,0.0622,0.548,297787,0.847,0,0.0816,-3.237,1,0.186,171.447,4,0.1,1
Just the Way You Are,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,0.0134,0.635,220734,0.841,0,0.0622,-5.379,1,0.0422,109.021,4,0.424,5
Unforgettable,French Montana,3B54sVLJ402zGa6Xm4YGNe,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,0.0293,0.726,233902,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,6
Memories,Maroon 5,4cktbXiXOapiLBMprHFErI,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI,0.841,0.775,189486,0.327,0,0.0821,-7.241,1,0.0557,91.05,4,0.595,11
Stay With Me,Sam Smith,2BHj31ufdEqVK5CkYDp9mA,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,0.176,0.658,312293,0.747,0.00000849,0.0789,-6.615,1,0.0431,108.259,4,0.792,5
good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,0.335,0.563,178147,0.664,0,0.0849,-5.044,1,0.154,166.928,4,0.688,9
One Kiss (with Dua Lipa),Calvin Harris,7ef4DlsgrMEH11cDZd32M6,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,0.037,0.791,214847,0.862,0.0000219,0.0814,-3.24,0,0.11,123.994,4,0.592,9
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,0.000282,0.908,177000,0.621,0.0000539,0.0958,-6.638,0,0.102,150.011,4,0.421,1
Riptide,Vance Joy,3JvrhDOgAt6p7K8mDyZwRd,https://open.spotify.com/track/3JvrhDOgAt6p7K8mDyZwRd,0.431,0.484,204280,0.731,0,0.151,-6.694,1,0.0379,101.654,4,0.51,1
Take Me To Church,Hozier,1CS7Sd1u5tWkstBhpssyjP,https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP,0.634,0.566,241693,0.664,0,0.116,-5.303,0,0.0464,128.945,4,0.437,4
Photograph,Ed Sheeran,1HNkqx9Ahdgi1Ixy2xkKkL,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL,0.607,0.614,258987,0.379,0.000464,0.0986,-10.48,1,0.0476,107.989,4,0.201,4
God's Plan,Drake,6DCZcSspjsKoFjzjrWoCdn,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,0.0332,0.754,198973,0.449,0.0000829,0.552,-9.211,1,0.109,77.169,4,0.357,7
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,0.349,0.511,239836,0.566,0,0.34,-7.23,0,0.2,83.903,4,0.218,6
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,0.414,0.748,244960,0.524,0,0.111,-5.599,1,0.0338,95.01,4,0.661,8
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0RiRZpuVRbi7oqRdSMwhQY,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,157560,0.522,0,0.0685,-4.368,1,0.0575,89.96,4,0.925,2
Can't Stop,Red Hot Chili Peppers,3ZOEytgrvLwQaqXreDs2Jx,https://open.spotify.com/track/3ZOEytgrvLwQaqXreDs2Jx,0.0179,0.618,269000,0.938,0,0.167,-3.442,1,0.0456,91.455,4,0.875,9
The Less I Know The Better,Tame Impala,6K4t31amVTZDgR3sKmwUJJ,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,0.0115,0.64,216320,0.74,0.00678,0.167,-4.083,1,0.0284,116.879,4,0.785,4
Payphone,Maroon 5,1LmN9SSHISbtp9LoaR5ZVJ,https://open.spotify.com/track/1LmN9SSHISbtp9LoaR5ZVJ,0.0136,0.739,231387,0.756,0,0.37,-4.828,1,0.0394,110.028,4,0.523,4
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0RiRZpuVRbi7oqRdSMwhQY,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,157560,0.522,0,0.0685,-4.368,1,0.0575,89.96,4,0.925,2
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,0.414,0.748,244960,0.524,0,0.111,-5.599,1,0.0338,95.01,4,0.661,8
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,0.349,0.511,239836,0.566,0,0.34,-7.23,0,0.2,83.903,4,0.218,6
God's Plan,Drake,6DCZcSspjsKoFjzjrWoCdn,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,0.0332,0.754,198973,0.449,0.0000829,0.552,-9.211,1,0.109,77.169,4,0.357,7
Photograph,Ed Sheeran,1HNkqx9Ahdgi1Ixy2xkKkL,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL,0.607,0.614,258987,0.379,0.000464,0.0986,-10.48,1,0.0476,107.989,4,0.201,4
Take Me To Church,Hozier,1CS7Sd1u5tWkstBhpssyjP,https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP,0.634,0.566,241693,0.664,0,0.116,-5.303,0,0.0464,128.945,4,0.437,4
Riptide,Vance Joy,3JvrhDOgAt6p7K8mDyZwRd,https://open.spotify.com/track/3JvrhDOgAt6p7K8mDyZwRd,0.431,0.484,204280,0.731,0,0.151,-6.694,1,0.0379,101.654,4,0.51,1
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,0.000282,0.908,177000,0.621,0.0000539,0.0958,-6.638,0,0.102,150.011,4,0.421,1
One Kiss (with Dua Lipa),Calvin Harris,7ef4DlsgrMEH11cDZd32M6,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,0.037,0.791,214847,0.862,0.0000219,0.0814,-3.24,0,0.11,123.994,4,0.592,9
good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,0.335,0.563,178147,0.664,0,0.0849,-5.044,1,0.154,166.928,4,0.688,9
Let Me Love You,DJ Snake,0lYBSQXN6rCTvUZvg9S0lU,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,0.0863,0.649,205947,0.716,0.0000263,0.135,-5.371,1,0.0349,99.988,4,0.163,8
Stay With Me,Sam Smith,2BHj31ufdEqVK5CkYDp9mA,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,0.176,0.658,312293,0.747,0.00000849,0.0789,-6.615,1,0.0431,108.259,4,0.792,5
Memories,Maroon 5,4cktbXiXOapiLBMprHFErI,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI,0.841,0.775,189486,0.327,0,0.0821,-7.241,1,0.0557,91.05,4,0.595,11
Just the Way You Are,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,0.0134,0.635,220734,0.841,0,0.0622,-5.379,1,0.0422,109.021,4,0.424,5
Unforgettable,French Montana,3B54sVLJ402zGa6Xm4YGNe,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,0.0293,0.726,233902,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,6
Till I Collapse,Eminem,4xkOaSrkexMciUUogZKVTS,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,0.0622,0.548,297787,0.847,0,0.0816,-3.237,1,0.186,171.447,4,0.1,1
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0.104,0.896,196653,0.586,0,0.79,-6.687,0,0.0559,116.971,4,0.642,10
TELEKINESIS (feat. SZA & Future),Travis Scott,1i9lZvlaDdWDPyXEE95aiq,https://open.spotify.com/track/1i9lZvlaDdWDPyXEE95aiq,0.575,0.458,353755,0.535,0,0.168,-4.854,0,0.0281,82.826,4,0.216,5
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,0.64,0.681,201000,0.372,0,0.169,-8.237,1,0.0432,91.873,4,0.476,5
drivers license,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,0.768,0.561,242013,0.431,0.0000142,0.106,-8.81,1,0.0578,143.875,4,0.137,10
Demons,Imagine Dragons,3LlAyCYU26dvFZBDUIMb7a,https://open.spotify.com/track/3LlAyCYU26dvFZBDUIMb7a,0.19,0.505,175200,0.71,0.00025,0.329,-3.015,1,0.0321,89.938,4,0.428,3
Wake Me Up,Avicii,0nrRP2bk19rLc0orkWPQk2,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,0.0038,0.532,247427,0.783,0.0012,0.161,-5.697,1,0.0523,124.08,4,0.643,2
goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,0.0847,0.841,243837,0.728,0,0.149,-3.37,1,0.0484,130.049,4,0.43,7
Thunder,Imagine Dragons,1zB4vmk8tFRmM9UULNzbLB,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,0.00671,0.605,187147,0.822,0.134,0.147,-4.833,1,0.0438,167.997,4,0.288,0
